SANPHAM,MASANPHAM,TENSANPHAM,BARCODE,DONVITINH,LOAITIEN,GIAVON,GIABAN,GIADAILY,VAT,BAOHANH,HANGSANXUAT,XUATXU,CHATLIEU,MAUSAC,MOTASANPHAM,GHICHU,TIMEACTION,MA_CHI_NHANH,HOATDONG,KEYACCESS,CYL_ADD,CYL_SUB,SPH_ADD,SPH_SUB,URL_IMAGE,VITRI,MAMAUIN,MASANPHAM_DIS,NHOMSP
29895,gucci 480,kính mát Gucci480,N000012952,,VND,,480000,0,10,0,,0,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
29896,GUCCI 550,KINH MAT GUCCI CN 550,N000009123,,VND,,550000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29897,GUCCI 650,KINH MAT GUCCI CN 650,N000009124,,VND,,650000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29898,Gucci 680,Gong kinh GUCCI CN 680,N000006861,,VND,,680000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29899,GUCCI 720,KINH MAT GUCCI CN 720,N000009122,,VND,,720000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29900,GUCCI 850,KINH MAT GUCCI 850,N000012205,,VND,,850000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29901,Gucci CN 1150,Gong kinh GUCCI CN 1150,N000012543,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
29902,GUCCI CN 425,KÍNH MÁT GUCCI CN 425,N000013745,,VND,,425000,0,10,0,,0,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
29903,GUCCI GG 1906/S 86QVF (60CN),KÍNH MÁT GUCCI GG 1906/S 86QVF (60CN),N000016824,0,VND,0,850000,0,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29904,GUCCI GG 1945/S BPE8H (60CN),KÍNH MÁT GUCCI GG 1945/S BPE8H (60CN),N000016823,0,VND,0,850000,,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29905,GUCCI GG 2969 3870,KINH MAT GUCCI GG 2969 IT 3870,N000009112,,VND,,3870000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29906,GUCCI GG 3155/S QHDCC 3870,KINH MAT GUCCI GG 3155/S QHDCC 3870,N000009118,,VND,,3870000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29907,GUCCI GG 3531/K/S 791CC 1150,KINH MAT GUCCI GG 3531/K/S 791CC CN 1150,N000009109,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29908,GUCCI GG 5692 1450,Kính mát GUCCI GG 5692 1450,N000011025,,VND,,1450000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29909,GUCCI GG3207/S A03K8 3870,KINH Mt GUCCI GG3207/S A03K8 IT 3870,N000009113,,VND,,3870000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29910,Gucci GG3579,Kính mát Gucci GG3579,N000010513,,VND,,1600000,0,10,0,,6,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29911,Gucci GG4240,Kính mát Gucci GG4240 1650,N000010363,,VND,,1650000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29912,GUCCI(copy) GG 3166/S 05AK8 1150,KINH MAT GUCCI(copy) GG 3166/S 05AK8 CN 1150,N000009116,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29913,GUCCI(copy) GG 3207/S 84IJJ 1150,KINH MAT GUCCI(copy) GG 3207/S 84IJJ  CN 1150,N000009105,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29914,GUCCI(copy) GG 3207/S D28HD 1150,KINH MAT GUCCI(copy) GG 3207/S D28HD CN 1150,N000009106,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29915,GUCCI(copy) GG 3207/S Q18CC 1150,KINH MAT GUCCI(copy) GG 3207/S Q18CC CN 1150,N000009110,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29916,GUCCI(copy) GG 3218A  1150,GUCCI(copy) GG 3218A cn 1150,N000009108,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29917,GUCCI(copy) GG 3530/F/S D28HA 1150,KINH MAT GUCCI(copy) GG 3530/F/S D28HA CN 1150,N000009107,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29918,GUCCI(copy) GG 3530/HS 791HA 1150,KINH MAT GUCCI(copy) GG 3530/HS 791HA CN 1150,N000009111,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29919,GUCCI(copy) GG 3531/S D25HA 1150,KINH MAT GUCCI(copy) GG 3531/S D25HA 1150 CN,N000009104,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29920,GUCCI(copy) GG IPIU3 CN 1150,KINH MAT GUCCI(copy) GG IPIU3 CN 1150,N000011901,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29921,GUCCI(copy) GG3 3500/S WNYK8 1150,KINH MAT GUCCI(copy) GG3 3500/S WNYK8 CN 1150,N000009115,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29922,GUCCI(copy) GG3207/S A03K8 1150,KINH MAT GUCCI(copy) GG3207/S A03K8 CN 1150,N000009114,,VND,,1150000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29923,Gucci1350,Kinh Mat Gucci 1350 GG3613/S,N000010078,,VND,,1350000,0,10,0,,6,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29924,Gucci450,kính mát Gucci450,N000010057,,VND,,450,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
40707,GUCCI-450,Kính Mát thời trang GUCCI 450 (CN),N000040707,0,VND,0,450000,0,10,0,,0,,0,,,3/4/2019,,0,NAMHAI,,,,,,,,,
29925,GUCI 285,kinh mat GUCI 285,N000008921,,VND,,285000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29926,GUESS 450,Gong kinh GUESS CN 450,N000010000,,VND,,450000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29927,GUESS 6725 GLD-36,KINH MAT GUESS 6725 GLD-36 CN 2100,N000009064,,VND,,2100000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29928,GUESS 6725 Gu-35,KINH MAT GUESS 6725Gu-35 CN 2100,N000009063,,VND,,2100000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29929,guess 7728 2100,kinh mat guess 7728 2100,N000008891,,VND,,2100000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29930,GUESSN 6668 GLD-1F,KINH MAT GUES5 6668 GLD-1F CN 2100,N000009065,,VND,,2100000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
40704,GUM TITANIUM TEMPLE,GỌNG KÍNH MASUNAGA TITANIUM,N000069038,0,VND,0,2300000,0,10,0,,0,,0,,,1/3/2019,,0,NAMHAI,,,,,,,,,
29931,GUN-3P C01,Kinh mat GANT GUN-3P CN 1390,N000001141,,VND,,1390000,,10,365,GANT,4,MT,1,,,16/2/2017,,0,NAMHAI,,,,,,,,,
40971,GƯƠNG,GƯƠNG,N000069306,0,VND,0,600000,0,10,0,,0,,0,,,10/12/2020,VP,0,NAMHAI,,,,,,0,,,
35931,GX9030 COL.6,GỌNG KÍNH LOHO GX9030 COL.6,N000064262,0,VND,0,990000,0,10,0,,0,,0,,,19/9/2017,,0,NAMHAI,,,,,,,,,
35932,GX9032 COL.3,GỌNG KÍNH LOHO GX9032 COL.3,N000064263,0,VND,0,990000,0,10,0,,0,,0,,,19/9/2017,,0,NAMHAI,,,,,,,,,
35930,GX9033 COL.6,GỌNG KÍNH LOHO GX9033 COL.6,N000064261,0,VND,0,990000,0,10,0,,0,,0,,,19/9/2017,,0,NAMHAI,,,,,,,,,
35900,GX9034 COL.5 (50CN),GỌNG KÍNH LOHO GX9034 COL.5 (50CN),N000064230,0,VND,0,990000,0,10,0,,0,,0,,,15/9/2017,,0,NAMHAI,,,,,,,,,
35901,GX9034 COL.6 (50CN),GỌNG KÍNH LOHO GX9034 COL.6 (50CN),N000064231,0,VND,0,990000,0,10,0,,0,,0,,,15/9/2017,,0,NAMHAI,,,,,,,,,
35902,GX9034 COL.6 (51CN),GỌNG KÍNH LOHO GX9034 COL.6 (51CN),N000064232,0,VND,0,990000,0,10,0,,0,,0,,,15/9/2017,,0,NAMHAI,,,,,,,,,
29932,H071 C3 (62CN),KÍNH MÁT HAIZEL WANG H071 C3 (62CN),N000019754,0,VND,0,850000,,10,0,,0,,0,,,13/4/2017,,0,NAMHAI,,,,,,,,,
29933,H1058P C09,Gong kinh SEIKO CN 780,N000000507,,VND,,780000,,10,365,SEIKO,4,TT,19,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29934,H1102 C13,Gong kinh HIARI Korea 305,N000006527,,VND,,305000,,10,365,HIARI,5,PC,20,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29935,H1128 C04,Gong kinh MIAH CN 680,N000000385,,VND,,680000,,10,365,MIAH,4,MT,6,,,16/2/2017,,0,NAMHAI,,,,,,,,,
38828,H1374MT-P04,KÍNH MÁT HELEN KELLER H1374MT-P04,N000038828,0,VND,0,1350000,0,10,0,,0,,0,,,31/3/2018,,0,NAMHAI,,,,,,,,,
29936,H26W C04,Kinh mat LOUIS VUITTON(copy) CN 650,N000000953,,VND,,650000,,10,365,LOUIS VUITTON,4,MT,6,,,16/2/2017,,0,NAMHAI,,,,,,,,,
39200,H356 SEGT0217104A1SLKF (52),KÍNH MÁT EGG* H356 SEGT0217104A1SLKF (52),N000039200,0,VND,0,1600000,0,10,0,,0,,0,,,12/5/2018,,0,NAMHAI,,,,,,,,,
38825,H8660-HD25,KÍNH MÁT HELEN KELLER H8660-HD25,N000038825,0,VND,0,1600000,0,10,0,,0,,0,,,31/3/2018,,0,NAMHAI,,,,,,,,,
38827,H8667-HD27,KÍNH MÁT HELEN KELLER H8667-HD27,N000038827,0,VND,0,1600000,0,10,0,,0,,0,,,31/3/2018,,0,NAMHAI,,,,,,,,,
38826,H8668-HD27,KÍNH MÁT HELEN KELLER H8668-HD27,N000038826,0,VND,0,1600000,0,10,0,,0,,0,,,31/3/2018,,0,NAMHAI,,,,,,,,,
40904,HAI TRÒNG PQ,MẮT HAI TRÒNG PQ,N000069238,0,VND,0,425000,0,10,0,,0,,0,,,29/5/2019,VP,0,NAMHAI,,,,,,,,,
29937,Haizei Wang 850,Kinh mat Haizei Wang  CN 850,N000011934,,VND,,850000,0,10,0,,0,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
36270,HALLY WORLD 160,GỌNG KÍNH HALLY WORLD 160,N000064602,0,VND,0,160000,0,10,0,,0,,0,,,5/11/2017,,0,NAMHAI,,,,,,,,,
29938,Ham 345,Gong kinh HAM KOREA 345,N000006790,,VND,,345000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29939,HAM0138 C03,Gong kinh HAMMERINT Korea 345,N000000063,,VND,,345000,,10,365,HAMMERINT,5,PC,4,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29940,Hammer 345,GỌNG KÍNH HAMMER 345CN,N000039272,0,VND,0,345000,0,10,0,,0,,0,,,12/6/2018,VH,0,NAMHAI,,,,,,,,,
44158,HÀN KÍNH,PHÍ HÀN KÍNH 200,N000072511,0,VND,0,200000,0,0,0,,0,,0,,,6/6/2021,VP,0,NAMHAI,,,,,,0,,,
29941,Hanae mori HM1728T 3250,Gong kinh Hanae mori HM1728T (53Japan),N000006955,0,VND,0,3250000,0,10,0,,3,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29942,Hanae mori HM1752T SO (51Japan),Gong kinh Hanae mori HM1752T SO (51Japan),N000018450,0,VND,0,3250000,,10,0,,3,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
40152,HANAHARU 2600,GỌNG KÍNH HANAHARU,N000068482,0,VND,0,2600000,0,10,0,,0,,0,,,6/9/2018,,0,NAMHAI,,,,,,,,,
40015,HAND MADE 860,GỌNG KÍNH HAND MADE 860CN,N000040015,0,VND,0,860000,0,10,0,,0,,0,,,1/8/2018,,0,NAMHAI,,,,,,,,,
29943,HANDUN 245 CN,GỌNG KÍNH HANDUN 245 CN,N00Z021383,0,VND,0,245000,,10,0,,0,,0,,,25/8/2017,,0,NAMHAI,,,,,,,,,
29944,Hanpai,Gọng  kính Hanpai,N000012681,,VND,,165000,0,10,0,,0,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
29945,Hansha 245CN,Gọng Kính Hansha( KL),N000014364,0,VND,0,245000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29946,Hansha CN 160,Gọng Nhựa CN Hansha 160,N000013532,,VND,,160000,0,10,0,,0,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
29947,HANXUE,Gọng  kính Hanxue,N000013846,,VND,,140000,0,10,0,,0,,0,,,16/2/2017,VH,0,NAMHAI,,,,,,,,,
29948,Hanxue 180,Gọng  kính Hanxue,N000012950,,VND,,180000,0,10,0,,0,,0,,,16/2/2017,NH,0,NAMHAI,,,,,,,,,
35959,HAOMAN 120 CN,GỌNG KÍNH HAOMAN 120CN,N000064290,0,VND,0,120000,0,10,0,,0,,0,,,20/9/2017,,0,NAMHAI,,,,,,,,,
29949,Haowjic 950,Gong kinh HAOWJIC CN 950,N000009192,,VND,,950000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29950,Harley Davibson 425,Gong kinh Harley Davibson CN 425,N000010003,,VND,,425000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29951,HARMANT 80,HARMANT,N000010833,,VND,,0,0,0,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29952,HAZEI WANG H065 C1 (62CN),KÍNH MÁT HAZEI WANG H065 C1 (62CN),N000016795,0,VND,0,850000,0,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29953,HAZEI WANG H071 C1 (62CN),KÍNH MÁT HAZEI WANG H071 C1 (62CN),N000016794,0,VND,0,850000,,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29954,HAZEI WANG H071 C3 (62CN),KÍNH MÁT HAZEI WANG H071 C3 (62CN),N000016793,0,VND,0,850000,0,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29955,HAZEI WANG TF5232 C11 (62CN),KÍNH MÁT HAZEI WANG TF5232 C11 (62CN),N000016796,0,VND,0,850000,0,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29956,HAZEL S-3.25 C-0.00,ÁP TRÒNG MÀU 3 THÁNG MALAIXIA,N000014340,0,VND,0,130000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29957,HAZEL S-3.50 C-0.00,ÁP TRÒNG MÀU 3 THÁNG MALAIXIA,N000014341,0,VND,0,130000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29958,HAZEL S-4.50,ÁP TRÒNG MÀU 3 THÁNG MALAI,N000017715,0,VND,0,130000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29959,HB1168 C27,Gong kinh BOSS CN 345,N000000201,,VND,,345000,,10,365,BOSS,4,MT,30,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29960,HB2070 C01,Gong kinh BOSS CN 165,N000000357,,VND,,165000,,10,365,BOSS,4,MT,1,,,16/2/2017,,0,NAMHAI,,,,,,,,,
40101,HC 6077,GỌNG KÍNH COACH HC 6077 - 5335 (New York),N000040101,0,VND,0,2600000,0,10,0,,0,,0,,,20/8/2018,,0,NAMHAI,,,,,,,,,
38252,HC335 COL.1744 (55),GỌNG KÍNH ROHM HENRI COOMBES HC335 COL.1744 (55),N000038252,0,VND,0,2600000,0,10,0,,0,,0,,,9/2/2018,,0,NAMHAI,,,,,,,,,
38253,HC335 COL.1745 (55),GỌNG KÍNH ROHM HENRI COOMBES HC335 COL.1745 (55),N000038253,0,VND,0,2600000,0,10,0,,0,,0,,,9/2/2018,,0,NAMHAI,,,,,,,,,
38254,HC335 COL.1746 (55),GỌNG KÍNH ROHM HENRI COOMBES HC335 COL.1746 (55),N000038254,0,VND,0,2600000,0,10,0,,0,,0,,,9/2/2018,,0,NAMHAI,,,,,,,,,
29961,hd 162,thanh toan hd 162,N000010100,,VND,,162000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29962,HĐ 18355,THANH TOÁN HĐ 18355,N000014501,0,VND,0,945000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29963,hd 3324,thanh toán hd 3324,N000010343,,VND,,108000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29964,HELEN,KÍNH MÁT HELEN KELLER,N000019894,0,VND,0,1320000,,10,0,,4,,0,,,9/6/2017,,0,NAMHAI,,,,,,,,,
41084,HELEN KELLER 1600,KÍNH MÁT HELEN KELLER 1600,N000069436,0,VND,0,1600000,0,10,0,,0,,0,,,30/7/2019,VP,0,NAMHAI,,,,,,,,,
29965,Helium 425,Gong khoan Helium CN 425,N000010495,,VND,,425000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29966,Helium 680,Gọng kính Helium CN 680,N000010086,,VND,,680000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
38257,HEMLOCK C4016,GỌNG KÍNH CLAUDIA SCHIFFER HEMLOCK C4016,N000038257,0,VND,0,1600000,0,10,0,,0,,0,,,9/2/2018,,0,NAMHAI,,,,,,,,,
36091,HENKA 170,GỌNG KÍNH HENKA 170CN,N000064421,0,VND,0,170000,0,10,0,,0,,0,,,29/10/2017,,0,NAMHAI,,,,,,,,,
29967,Herastar 360,Gong kinh HERASTAR 360,N000008727,,VND,,360000,0,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29968,Herbart 465,Gong kinh HERBART CN 465,N000007139,,VND,,465000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
40133,HERMAJESTYSBLEND 2600,GỌNG KÍNH HERMAJESTYSBLEND,N000068463,0,VND,0,2600000,0,10,0,,0,,0,,,6/9/2018,,0,NAMHAI,,,,,,,,,
43199,HERMASE 305CN,GỌNG KÍNH HERMASE 305CN,N000071551,0,VND,0,305000,0,10,0,,0,,0,,,28/4/2020,VP,0,NAMHAI,,,,,,,,,
40020,HEX LAWYER 1350,KÍNH MÁT HEX LAWYER 1350CN,N000040020,0,VND,0,1350000,0,10,0,,0,,0,,,1/8/2018,,0,NAMHAI,,,,,,,,,
29969,Hiari 305,Gong kinh HIARI KOREA 305,N000006799,,VND,,305000,,10,0,,0,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29970,HIGH-END IP COATING (CN),GỌNG KÍNH HIGH-END IP COATING (CN),N000018990,0,VND,0,850000,0,10,0,,0,,0,,,27/2/2017,,0,NAMHAI,,,,,,,,,
40163,HIROKO KOSHINO 2150,GỌNG KÍNH HIROKO KOSHINO,N000068493,0,VND,0,2150000,0,10,0,,0,,0,,,6/9/2018,,0,NAMHAI,,,,,,,,,
29971,HK6004 (53K) C1,GỌNG KÍNH HUVITZ HK6004 (53K) C1,N000017588,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29972,HK6006 (53K) C1,GỌNG KÍNH HUVITZ HK6006 (53K) C1,N000017589,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29973,HK6006 (53K) C3,GỌNG KÍNH HUVITZ HK6006 (53K) C3,N000017590,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29974,HK6023 (53K) C1,GỌNG KÍNH HUVITZ HK6023 (53K) C1,N000017587,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29975,HK6027 (49K) C1,GỌNG KÍNH HUVITZ HK6027 (49K) C1,N000017591,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29976,HK6029 (52K) C1,GỌNG KÍNH HUVITZ HK6029 (52K) C1,N000017586,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29977,HK6030(54K) C1,GỌNG KÍNH HUVITZ HK6030(54K) C1,N000017583,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29978,HK6030(54K) C3,GỌNG KÍNH HUVITZ HK6030(54K) C3,N000017283,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29979,HK6031 (54K) C1,GỌNG KÍNH HUVITZ HK6031 (54K) C1,N000017584,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29980,HK6032(53K) C1,GỌNG KÍNH HUVITZ HK6032(53K) C1,N000017281,0,VND,0,195000,0,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29981,HK6032(53K) C3,GỌNG KÍNH HUVITZ HK6032(53K) C3,N000017282,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29982,HK6033 (52K) C1,GỌNG KÍNH HUVITZ HK6033 (52K) C1,N000017585,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29983,HK6034 (47K) C4,GỌNG KÍNH HUVITZ HK6034 (47K) C4,N000017592,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29984,HK800001 (51K) BR,GỌNG KÍNH HUVITZ HK800001 (51K) BR,N000017598,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29985,HK800011 (50K) BL,GỌNG KÍNH HUVITZ HK800011 (50K) BL,N000017596,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29986,HK800012 (52K) BK,GỌNG KÍNH HUVITZ HK800012 (52K) BK,N000017597,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29987,HK800013 (51K) C6,GỌNG KÍNH HUVITZ HK800013 (51K) C6,N000017594,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29988,HK800013 (51K) C8,GỌNG KÍNH HUVITZ HK800013 (51K) C8,N000017593,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29989,HK800013 (55K) BL,GỌNG KÍNH HUVITZ HK800013 (55K) BL,N000017595,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29990,HK800013 C1 (51Korea),GỌNG KÍNH HUVITZ HK800013 C1 (51Korea),N000016067,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29991,HK800013 C3 (51Korea),GỌNG KÍNH HUVITZ HK800013 C3 (51Korea),N000016145,0,VND,0,195000,0,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29992,HK800013 C5 (51Korea),GỌNG KÍNH HUVITZ HK800013 C5 (51Korea),N000017291,0,VND,0,195000,0,10,0,,4,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29993,HK800013(51K) C18,GỌNG KÍNH HUVITZ HK800013(51K) C18,N000017284,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29994,HK800020 (53Korea) BL,GỌNG KÍNH HUVITZ HK800020 (53Korea) BL,N000017631,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29995,HK800024 (53Korea) BK,GỌNG KÍNH HUVITZ HK800024 (53Korea) BK,N000017600,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29996,HK800024 (53Korea) SW,GỌNG KÍNH HUVITZ HK800024 (53Korea) SW,N000017602,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29997,HK800024 (53Korea) VI,GỌNG KÍNH HUVITZ HK800024 (53Korea) VI,N000017601,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29998,HK800024 (53Korea) YELLOW,GỌNG KÍNH HUVITZ HK800024 (53Korea) YELLOW,N000017603,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
29999,HK800024 C1 (50Korea),GỌNG KÍNH HUVITZ HK800024 C1 (50Korea),N000016063,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30000,HK800024 C7 (50Korea),GỌNG KÍNH HUVITZ HK800024 C7 (50Korea),N000017599,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30001,HK800024(50K) C14,GỌNG KÍNH HUVITZ HK800024(50K) C14,N000017280,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30002,HK800024(50K) C18,GỌNG KÍNH HUVITZ HK800024(50K) C18,N000017278,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30003,HK800024(50K) C19,GỌNG KÍNH HUVITZ HK800024(50K) C19,N000017279,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30004,HK800028 YELLOW (50Korea),GỌNG KÍNH HUVITZ HK800028 YELLOW (50Korea),N000018488,0,VND,0,195000,0,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30005,HK800032 (52Korea) BK,GỌNG KÍNH HUVITZ HK800032 (52Korea) BK,N000017608,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30006,HK800032 (52Korea) BL,GỌNG KÍNH HUVITZ HK800032 (52Korea) BL,N000017607,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30007,HK800032 (52Korea) RED,GỌNG KÍNH HUVITZ HK800032 (52Korea) RED,N000018487,0,VND,0,195000,0,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
30008,HK800032 (52Korea) SW,GỌNG KÍNH HUVITZ HK800032 (52Korea) SW,N000017605,0,VND,0,195000,,10,0,,5,,0,,,16/2/2017,,0,NAMHAI,,,,,,,,,
